CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio,AgeGroup,IncomeGroup,HighValueCustomer,TransactionToBalanceRatio,DebtToIncomeCategory,ChurnRiskCategory,Cluster,PreferredChannels,ContentType
9419,60,Female,36411,Self-Employed,Central,Checking,3,14597,280,5549,894,Mobile,27,No,12793,4014,21630,0.3840453359008029,374,Good,0.2538422150451273,51-60,20K-40K,False,0.0191820237035007,21-40%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9420,47,Female,80399,Unemployed,South,Checking,2,12769,426,6154,1998,Mobile,16,No,647,485,85453,0.8435792481901865,344,Good,0.4346715886075137,41-50,80K-100K,True,0.0333620487117237,41-60%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9421,25,Female,115202,Self-Employed,North,Savings,3,3341,429,782,2175,Mobile,29,Yes,18121,755,62800,0.7459836122394707,711,Good,0.0764520310067414,18-30,100K-150K,True,0.1284046692607003,0-20%,High,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9422,51,Female,126511,Retired,East,Checking,2,5539,219,5622,6673,Mobile,16,No,17638,703,9069,0.7674977597114278,787,Poor,0.9763502041156362,51-60,100K-150K,False,0.0395378227116808,81-100%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9423,64,Male,80692,Retired,West,Checking,1,46343,372,8622,206,Mobile,14,Yes,4273,89,68752,0.9308809921500376,623,Good,0.6507439355522261,61-70,80K-100K,True,0.0080271022592408,61-80%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9424,26,Male,77676,Unemployed,South,Checking,4,27929,384,9482,4803,Branch,20,Yes,16967,1837,31518,0.5944934866763658,466,Poor,0.4759025864686619,18-30,60K-80K,False,0.0137491496294174,41-60%,Medium,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9425,68,Female,32770,Retired,Central,Checking,1,4142,450,3153,735,Online,22,Yes,16904,1691,70226,0.8532275982147446,686,Average,0.0361268635074936,61-70,20K-40K,True,0.1086431675519073,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9426,37,Male,93513,Unemployed,East,Checking,1,31176,239,4041,862,Branch,18,No,16410,2988,14184,0.2563789028199501,845,Poor,0.6618404862974672,31-40,80K-100K,False,0.0076661534513728,61-80%,Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9427,57,Female,57429,Professional,East,Savings,1,11827,152,8249,7154,Branch,20,Yes,1167,2738,43624,0.9179154450274788,512,Good,0.159707968716087,51-60,40K-60K,False,0.0128519489304134,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9428,42,Male,117567,Self-Employed,Central,Checking,1,8274,411,5022,4734,Online,10,No,19627,1842,91427,0.9393353336434876,836,Poor,0.0823061987444353,41-50,100K-150K,True,0.0496736765772298,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9429,36,Male,145041,Unemployed,Central,Savings,1,35795,54,6993,9005,Branch,26,No,7883,1629,4672,0.3904695305618756,366,Average,0.0248086497313327,31-40,100K-150K,False,0.0015085905852772,0-20%,Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9430,22,Male,79429,Self-Employed,South,Savings,4,5726,137,6337,222,Online,29,Yes,13343,1248,63604,0.3336576097737908,508,Poor,0.9263006943850804,18-30,60K-80K,True,0.0239259517988124,81-100%,Low,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9431,28,Male,90085,Professional,North,Savings,2,35767,192,6593,6332,Mobile,4,No,17175,1613,30487,0.298316485398639,809,Average,0.6803713454357208,18-30,80K-100K,False,0.0053680767187631,61-80%,Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9432,32,Male,40337,Self-Employed,South,Savings,1,38472,479,1362,1454,Mobile,14,Yes,11493,2579,63079,0.4807993896113015,444,Average,0.3145870884016797,31-40,40K-60K,True,0.0124506134331461,21-40%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9433,25,Male,112901,Unemployed,North,Savings,3,16028,77,6165,8363,Mobile,5,Yes,12276,529,34698,0.6619840760891694,762,Poor,0.0663507565443491,18-30,100K-150K,False,0.0048040928375343,0-20%,High,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9434,36,Male,106181,Retired,East,Checking,2,6617,303,302,8584,Mobile,6,No,11608,2731,30130,0.5067012017300206,414,Good,0.8501196261502327,31-40,100K-150K,False,0.0457911440229711,81-100%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9435,40,Female,133333,Self-Employed,West,Savings,2,10216,386,4409,721,Mobile,4,No,10567,1672,25240,0.5275708259118541,609,Average,0.7200042995694191,31-40,100K-150K,False,0.0377838684416601,61-80%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9436,44,Female,44507,Self-Employed,Central,Savings,3,38339,109,1389,5345,Online,11,Yes,14647,1940,1085,0.0605584596070795,376,Poor,0.6317652054572818,41-50,40K-60K,False,0.0028430579827329,61-80%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9437,57,Female,79596,Professional,South,Savings,3,16812,296,8398,6803,Branch,22,Yes,17153,2550,56570,0.8971080123747439,683,Good,0.7510512089614271,51-60,60K-80K,True,0.0176064715679276,61-80%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9438,49,Male,90509,Student,East,Checking,3,20395,236,6617,2416,Online,25,No,14245,2049,82764,0.1744153891477992,314,Poor,0.9540169922896156,41-50,80K-100K,True,0.0115714635940181,81-100%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9439,43,Male,28436,Retired,South,Checking,3,23592,105,9586,2009,Online,12,Yes,12798,3616,28907,0.7220011351651293,480,Average,0.1297052035106558,41-50,20K-40K,False,0.0044506612410986,0-20%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9440,44,Female,30086,Unemployed,North,Checking,3,37848,263,7583,4510,Online,20,Yes,13304,2277,65689,0.3029036488080961,665,Average,0.3719137187869566,41-50,20K-40K,True,0.0069488480236736,21-40%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9441,36,Female,103276,Professional,Central,Checking,1,48027,449,7302,3048,Online,11,Yes,4924,2626,49311,0.4700145550764335,738,Poor,0.0470225368879839,31-40,100K-150K,False,0.0093489079059695,0-20%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9442,67,Male,111054,Unemployed,North,Savings,2,46477,442,9316,9851,Online,7,Yes,488,3825,19008,0.0071066941151188,616,Average,0.2562097853455807,61-70,100K-150K,False,0.0095100802547496,21-40%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9443,59,Female,39851,Unemployed,North,Savings,3,25087,296,6802,942,Mobile,11,Yes,4941,3254,89807,0.816352138444843,632,Good,0.2845192508361848,51-60,20K-40K,True,0.0117989396898792,21-40%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9444,46,Female,59732,Self-Employed,North,Savings,3,33558,116,5330,5147,Branch,7,No,18300,4084,6125,0.9610031996134452,621,Good,0.8475017230564607,41-50,40K-60K,False,0.003456701829668,81-100%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9445,56,Female,34842,Professional,East,Savings,4,49518,49,1368,7220,Mobile,24,No,19280,1041,28514,0.1233913019822734,409,Average,0.6090793693611738,51-60,20K-40K,False,0.000989539157478,61-80%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9446,58,Female,148928,Professional,Central,Savings,2,39910,487,1397,1595,Online,2,Yes,2166,4106,71011,0.1924388083895016,829,Average,0.106470844578535,51-60,100K-150K,True,0.012202455524931,0-20%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9447,50,Male,141755,Retired,West,Checking,2,42975,104,7293,6089,Branch,1,No,12620,1491,86978,0.0723288231420247,653,Good,0.4396855482666514,41-50,100K-150K,True,0.0024200116346713,41-60%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9448,36,Female,146072,Student,South,Savings,1,33508,161,415,9278,Online,25,Yes,3178,611,6492,0.0789191361694753,607,Good,0.477655292678795,31-40,100K-150K,False,0.0048048227289005,41-60%,Very Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9449,54,Female,115490,Unemployed,North,Checking,2,45446,229,8844,8938,Mobile,9,No,954,1202,55529,0.549264684978895,461,Poor,0.2822182578641037,51-60,100K-150K,True,0.0050389473220965,21-40%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9450,36,Female,21745,Retired,Central,Savings,3,25582,414,2869,5214,Mobile,14,No,17635,4603,85654,0.1638049175017624,704,Poor,0.9314068103411032,31-40,20K-40K,True,0.0161832538503635,81-100%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9451,50,Female,32697,Retired,South,Checking,4,30644,396,9358,8290,Online,20,Yes,140,62,64178,0.2214661723707043,756,Good,0.5887720924893678,41-50,20K-40K,True,0.0129225949614932,41-60%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9452,64,Male,112469,Unemployed,Central,Checking,2,25067,77,2101,2299,Branch,4,Yes,6832,2503,34381,0.4513790487099166,437,Average,0.3438965033750981,61-70,100K-150K,False,0.003071767662664,21-40%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9453,33,Female,23879,Self-Employed,South,Checking,4,41698,410,9565,9800,Online,29,Yes,3902,696,5809,0.4806703045466624,333,Average,0.977572019619699,31-40,20K-40K,False,0.0098326058803779,81-100%,Medium,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9454,40,Female,105697,Self-Employed,Central,Savings,3,4765,73,7934,8656,Branch,10,Yes,13872,3344,79417,0.2876564076607175,505,Average,0.7377105261236651,31-40,100K-150K,True,0.0153200419727177,61-80%,Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9455,24,Female,38499,Unemployed,West,Checking,4,14307,176,5908,6758,Online,27,No,9250,1745,26723,0.9814102345566448,747,Good,0.8815751973074007,18-30,20K-40K,False,0.0123016705109387,81-100%,Very High,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9456,43,Female,108177,Professional,Central,Savings,2,29775,429,7579,9619,Branch,19,No,13557,755,94027,0.1133210837360083,563,Poor,0.7775053452776657,41-50,100K-150K,True,0.0144080604534005,61-80%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9457,49,Female,55035,Student,Central,Savings,2,21434,424,6668,6420,Online,19,Yes,19217,4384,43924,0.1914705937288232,716,Average,0.4278149592346117,41-50,40K-60K,False,0.0197816553139871,41-60%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9458,29,Male,38651,Self-Employed,North,Checking,1,39481,228,4066,6957,Mobile,21,Yes,5009,2262,21047,0.4291740042078895,397,Good,0.0838739863542453,18-30,20K-40K,False,0.0057749297130265,0-20%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9459,25,Female,95224,Student,North,Checking,3,20279,418,4550,2164,Online,21,No,7746,3701,27066,0.2900891321164763,443,Good,0.525627312564912,18-30,80K-100K,False,0.0206124562355145,41-60%,Low,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9460,22,Female,133369,Retired,North,Checking,1,47639,53,698,1869,Branch,20,No,17550,3024,59974,0.8329512231922287,658,Average,0.3175140961317984,18-30,100K-150K,True,0.0011125338483175,21-40%,Very High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9461,59,Male,96524,Retired,Central,Checking,1,29376,240,411,4714,Branch,29,No,9011,1487,35553,0.1768423821196756,838,Poor,0.0419758956339488,51-60,80K-100K,False,0.0081699346405228,0-20%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9462,45,Female,109006,Unemployed,West,Savings,3,37673,113,9761,9606,Mobile,21,No,1173,4199,21304,0.7144838333557108,722,Average,0.3035583220474579,41-50,100K-150K,False,0.0029994956600217,21-40%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9463,22,Male,57249,Unemployed,South,Savings,2,11605,495,2721,5899,Branch,3,Yes,3448,350,97011,0.1258722112878216,815,Average,0.928430014021247,18-30,40K-60K,True,0.0426540284360189,81-100%,Very Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9464,66,Female,43849,Unemployed,North,Savings,4,35684,379,4807,7974,Branch,22,No,18147,4625,25215,0.2679277669896264,400,Poor,0.1217679681909725,61-70,40K-60K,False,0.0106210066136083,0-20%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9465,43,Male,119233,Self-Employed,East,Checking,1,38045,277,9997,1328,Branch,24,Yes,8321,3508,41456,0.7399462038587541,705,Average,0.5184878710967928,41-50,100K-150K,False,0.0072808516230779,41-60%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9466,22,Male,93309,Student,Central,Checking,2,44250,162,4057,5684,Mobile,22,Yes,4068,4082,90783,0.0888829207760418,466,Average,0.1312891630759951,18-30,80K-100K,True,0.0036610169491525,0-20%,Very Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9467,39,Female,121628,Retired,West,Checking,2,13507,243,1279,8037,Online,29,No,5928,3466,69781,0.9076655056248616,685,Poor,0.1860072773840825,31-40,100K-150K,True,0.0179906715036647,0-20%,Very High,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9468,32,Male,49076,Student,West,Checking,1,30903,384,7304,6788,Mobile,23,Yes,12203,2000,67389,0.3214060043681239,653,Poor,0.450173927734266,31-40,40K-60K,True,0.0124259780603824,41-60%,Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9469,30,Female,90123,Self-Employed,North,Savings,1,16998,461,9079,3533,Mobile,8,No,4408,3100,63621,0.3339572323940206,310,Average,0.7874739624942558,18-30,80K-100K,True,0.0271208377456171,61-80%,Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
9470,45,Male,53124,Student,North,Savings,1,32925,8,4742,6103,Online,23,Yes,19644,2622,79524,0.2344360174445263,536,Poor,0.9979731199577928,41-50,40K-60K,True,0.0002429764616552,81-100%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9471,50,Male,35787,Student,East,Savings,2,11083,208,453,9798,Branch,26,No,1269,3628,35310,0.8714299050166251,752,Good,0.1013384941224141,41-50,20K-40K,False,0.0187674817287737,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9472,60,Female,73462,Unemployed,East,Checking,3,7572,423,4214,4972,Online,15,No,8774,1292,27254,0.6399260813302818,606,Average,0.1789128628360379,51-60,60K-80K,False,0.055863708399366,0-20%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9473,40,Male,105984,Student,North,Checking,3,7951,88,9677,4033,Mobile,21,No,6691,2120,68476,0.0441450204097532,509,Average,0.4862440720512623,31-40,100K-150K,True,0.0110677902150672,41-60%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9474,50,Female,91035,Student,South,Checking,1,21514,405,5227,6305,Online,22,No,11447,377,44328,0.9154995954076368,413,Poor,0.3661287617531192,41-50,80K-100K,False,0.0188249511945709,21-40%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9475,60,Male,23841,Student,North,Checking,4,4863,218,3603,3498,Mobile,6,No,16399,4586,59698,0.9315798593712544,770,Average,0.5835657689188589,51-60,20K-40K,True,0.0448282952909726,41-60%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
9476,35,Male,64890,Professional,North,Checking,2,19284,395,9765,4926,Online,9,No,16775,1859,22228,0.5502864749413275,755,Average,0.6113012097314927,31-40,60K-80K,False,0.0204833022194565,61-80%,Medium,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
9477,67,Female,147727,Retired,West,Savings,4,24713,363,883,9468,Mobile,21,No,13802,936,36343,0.3149674560612034,421,Average,0.3242195812681344,61-70,100K-150K,False,0.0146886254198195,21-40%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
9478,47,Female,45402,Retired,North,Checking,1,5503,377,5592,5394,Branch,4,No,15304,3038,54665,0.1607792660348967,323,Average,0.9003503002679422,41-50,40K-60K,True,0.0685080864982736,81-100%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9479,43,Male,140021,Student,North,Savings,2,5099,66,5872,5526,Online,18,No,11335,3924,69559,0.2612477455928088,515,Poor,0.3162230316082693,41-50,100K-150K,True,0.0129437144538144,21-40%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
9480,33,Female,131713,Unemployed,North,Checking,3,21840,62,5338,9687,Online,29,Yes,18805,1660,38578,0.8764078226491739,430,Good,0.104340686812311,31-40,100K-150K,False,0.0028388278388278,0-20%,Very High,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
