CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio,AgeGroup,IncomeGroup,HighValueCustomer,TransactionToBalanceRatio,DebtToIncomeCategory,ChurnRiskCategory,Cluster
7815,46,Female,27750,Student,South,Savings,4,13715,369,6260,7277,Mobile,22,No,12406,4596,35049,0.2459635010807895,343,Poor,0.4391502082356008,41-50,20K-40K,False,0.0269048487057965,41-60%,Low,1
7817,50,Male,70229,Unemployed,Central,Savings,4,48023,396,4889,6233,Online,18,Yes,9098,554,35577,0.6209601642277249,529,Good,0.6229830372962135,41-50,60K-80K,False,0.0082460487682985,61-80%,High,1
7818,58,Male,103220,Retired,East,Checking,3,24496,370,5583,1089,Branch,27,Yes,9304,2268,24277,0.7460079294871788,602,Average,0.9612653888956192,51-60,100K-150K,False,0.0151045068582625,81-100%,High,1
7819,58,Male,63118,Student,Central,Checking,3,48629,113,6862,7356,Mobile,12,Yes,17544,3684,89788,0.1392536802305002,678,Poor,0.0921853452314407,51-60,60K-80K,True,0.0023237163009726,0-20%,Very Low,1
7821,24,Female,99946,Unemployed,Central,Checking,4,16225,347,7368,3851,Branch,10,No,5988,2431,79240,0.5916871657958002,312,Poor,0.1455880395812598,18-30,80K-100K,True,0.0213867488443759,0-20%,Medium,1
7822,20,Female,141337,Self-Employed,Central,Savings,3,8861,142,868,6917,Mobile,24,No,5459,4878,23717,0.758166893185653,593,Average,0.5183312859777474,18-30,100K-150K,False,0.0160252793138471,41-60%,High,1
7823,49,Female,141869,Retired,South,Savings,4,34976,186,2995,4705,Branch,2,Yes,11849,2294,8949,0.8206241838592403,623,Poor,0.461829902363542,41-50,100K-150K,False,0.0053179322964318,41-60%,Very High,1
7824,48,Male,77290,Unemployed,East,Savings,3,14528,454,494,5810,Branch,14,No,5653,708,57748,0.383448016057427,708,Good,0.9751119049439954,41-50,60K-80K,True,0.03125,81-100%,Low,1
7828,58,Male,69515,Retired,South,Savings,3,8642,6,8657,5433,Branch,14,No,8937,3627,31278,0.0825239258092261,335,Poor,0.8874889646864625,51-60,60K-80K,False,0.0006942837306179,81-100%,Very Low,1
7829,18,Male,67342,Professional,West,Checking,3,38088,84,5012,1916,Branch,29,No,14529,269,67256,0.4432123002780007,372,Poor,0.3461002185041395,,60K-80K,True,0.0022054190296156,21-40%,Medium,1
7830,31,Female,132016,Self-Employed,Central,Checking,4,2906,122,5901,7606,Mobile,24,Yes,17702,923,53675,0.985634660351336,356,Average,0.0100996010347657,31-40,100K-150K,True,0.0419821059876118,0-20%,Very High,1
7832,49,Female,72184,Student,West,Savings,4,5179,84,7188,4793,Online,23,Yes,16377,1713,50039,0.2983254401195554,516,Good,0.0791736518096696,41-50,60K-80K,False,0.016219347364356,0-20%,Low,1
7833,23,Male,103247,Retired,South,Savings,3,27167,93,7536,9530,Mobile,4,Yes,5624,1638,57855,0.8225392385586432,674,Good,0.5548882873740827,18-30,100K-150K,True,0.0034232708801119,41-60%,Very High,1
7835,27,Male,44967,Professional,South,Savings,4,45693,270,6471,608,Mobile,27,Yes,1741,2799,64508,0.7807173127539986,840,Good,0.3584008550344236,18-30,40K-60K,True,0.0059090013787669,21-40%,High,1
7836,24,Female,56023,Unemployed,West,Savings,3,4645,248,3313,8714,Mobile,22,No,9746,2703,90692,0.5236881160301463,685,Good,0.5338138447191323,18-30,40K-60K,True,0.0533907427341227,41-60%,Medium,1
7837,43,Male,74288,Unemployed,South,Savings,4,24714,397,9223,5864,Online,21,Yes,19240,2745,20278,0.8883665690674335,594,Poor,0.8875876845762521,41-50,60K-80K,False,0.016063769523347,81-100%,Very High,1
7838,51,Male,141796,Unemployed,North,Savings,4,10846,484,4891,1857,Online,2,Yes,4748,3730,15269,0.5898749903802567,307,Good,0.1420429623348412,51-60,100K-150K,False,0.0446247464503042,0-20%,Medium,1
7839,47,Male,144939,Student,West,Checking,3,9670,292,3386,554,Online,7,Yes,377,563,17127,0.2952598509549375,627,Average,0.764975724050631,41-50,100K-150K,False,0.0301964839710444,61-80%,Low,1
7840,53,Male,121541,Retired,Central,Savings,4,46163,6,5265,5665,Online,25,Yes,10714,2251,71747,0.9368961951610182,804,Average,0.204978969037633,51-60,100K-150K,True,0.0001299742217793,21-40%,Very High,1
7841,38,Female,46622,Professional,East,Savings,4,13119,281,4210,2400,Mobile,13,No,14783,4755,67739,0.656861774885387,386,Average,0.6647480994180098,31-40,40K-60K,True,0.0214193154966079,61-80%,High,1
7843,50,Male,95033,Self-Employed,South,Checking,4,35782,250,8427,258,Branch,12,Yes,6704,1214,17263,0.3357554713915792,482,Good,0.1309303179940392,41-50,80K-100K,False,0.0069867531160918,0-20%,Low,1
7845,68,Female,74820,Self-Employed,West,Savings,3,19011,353,2843,384,Mobile,27,No,1057,2790,25762,0.8372936122561236,451,Poor,0.8160412679009874,61-70,60K-80K,False,0.0185681973594234,81-100%,Very High,1
7846,64,Female,68709,Retired,North,Savings,4,22108,238,5486,9366,Online,22,Yes,13037,685,64915,0.9887736794439148,691,Average,0.8875168372724365,61-70,60K-80K,True,0.0107653338158132,81-100%,Very High,1
7847,59,Female,108232,Self-Employed,Central,Savings,3,26986,125,4090,9008,Branch,29,No,9261,3927,88237,0.2024887824037553,379,Poor,0.2326083429801452,51-60,100K-150K,True,0.0046320314237011,21-40%,Low,1
7849,29,Female,50889,Self-Employed,South,Checking,3,41293,27,1922,9308,Branch,2,Yes,10486,4639,60970,0.1183892247779351,735,Poor,0.395724767629094,18-30,40K-60K,True,0.0006538638510159,21-40%,Very Low,1
7855,45,Male,113480,Unemployed,South,Savings,4,41896,475,4004,6667,Online,23,Yes,11982,4728,98319,0.5369110868468999,707,Average,0.1020421415919764,41-50,100K-150K,True,0.011337597861371,0-20%,Medium,1
7858,67,Female,22944,Student,South,Checking,4,48852,249,3906,9849,Online,11,No,4603,1068,72523,0.1408670938784927,666,Poor,0.3506355200950828,61-70,20K-40K,True,0.0050970277573077,21-40%,Very Low,1
7859,19,Female,44336,Self-Employed,North,Savings,3,20568,295,7894,4581,Mobile,23,Yes,15652,484,2815,0.1179152960126016,473,Good,0.2066270656711977,18-30,40K-60K,False,0.0143426682224815,21-40%,Very Low,1
7860,53,Male,58624,Student,South,Checking,3,9618,124,7009,1018,Branch,9,No,13775,4657,94348,0.1206498355375979,588,Average,0.6949094680900988,51-60,40K-60K,True,0.0128924932418382,61-80%,Very Low,1
7861,67,Male,85206,Professional,South,Checking,4,19929,26,407,9933,Mobile,17,No,14699,625,89363,0.3245635479259438,704,Average,0.5542112551547201,61-70,80K-100K,True,0.0013046314416177,41-60%,Low,1
7864,32,Female,114325,Unemployed,East,Savings,3,42470,275,4146,5678,Online,4,No,15314,4441,55346,0.2492022888553459,415,Poor,0.3075613816579119,31-40,100K-150K,True,0.0064751589357193,21-40%,Low,1
7865,42,Female,65420,Retired,West,Savings,3,42400,125,8067,4928,Online,4,Yes,12850,3848,37155,0.0068551359635469,713,Poor,0.5810621267472726,41-50,60K-80K,False,0.0029481132075471,41-60%,Very Low,1
7867,39,Female,124381,Professional,East,Checking,3,27231,493,9590,2675,Mobile,1,No,8077,1412,39274,0.3929135903429417,327,Good,0.6526541245903036,31-40,100K-150K,False,0.0181043663471778,61-80%,Low,1
7868,43,Female,85671,Self-Employed,North,Savings,3,29250,470,2059,6263,Mobile,23,Yes,14602,525,49144,0.754470091936165,373,Poor,0.5437338360722308,41-50,80K-100K,False,0.016068376068376,41-60%,High,1
7869,50,Female,35773,Professional,South,Savings,3,39890,190,4235,2989,Mobile,24,Yes,4914,3146,93530,0.9973155799561804,450,Poor,0.9297512535376622,41-50,20K-40K,True,0.0047630985209325,81-100%,Very High,1
7870,28,Male,127596,Self-Employed,East,Savings,4,36537,497,8957,9233,Online,29,No,8752,554,58604,0.1993254532989599,580,Poor,0.6196365215941374,18-30,100K-150K,True,0.0136026493691326,61-80%,Very Low,1
7871,27,Female,46447,Student,South,Savings,3,7371,419,3688,5549,Branch,27,No,9693,3282,61388,0.7012137733699482,826,Good,0.4033791451572023,18-30,40K-60K,True,0.0568443901777235,41-60%,High,1
7872,42,Female,24033,Retired,South,Savings,3,44617,173,9016,3580,Branch,7,No,16712,312,73551,0.3524106797642248,302,Average,0.6671342174057567,41-50,20K-40K,True,0.0038774458166169,61-80%,Low,1
7873,54,Male,75852,Student,North,Checking,4,48931,360,3627,6969,Mobile,2,Yes,17871,835,88121,0.8495743465480771,701,Good,0.6989716013437618,51-60,60K-80K,True,0.0073572990537695,61-80%,Very High,1
7874,65,Female,40497,Student,North,Checking,3,22593,349,8505,9987,Mobile,29,No,4613,3689,39106,0.3334134932992186,427,Poor,0.7936498821478822,61-70,40K-60K,False,0.0154472624264152,61-80%,Low,1
7877,58,Male,92082,Unemployed,West,Checking,4,42355,236,1706,5364,Mobile,23,No,9430,4042,65286,0.997749398966785,443,Average,0.286444391492441,51-60,80K-100K,True,0.0055719513634753,21-40%,Very High,1
7878,62,Male,93932,Professional,South,Checking,4,28722,466,6065,3200,Online,16,No,1730,239,99380,0.3527765413903319,451,Poor,0.3055291854398876,61-70,80K-100K,True,0.0162244969013299,21-40%,Low,1
7879,41,Female,40978,Retired,South,Savings,3,18211,30,4579,2014,Online,4,No,19565,1791,21923,0.2024427417521713,796,Good,0.3968967454115477,41-50,40K-60K,False,0.0016473559936302,21-40%,Low,1
7886,19,Female,138648,Retired,North,Savings,3,18175,291,7637,1275,Mobile,27,Yes,7334,4929,34696,0.7923217815734784,667,Average,0.4682629269417274,18-30,100K-150K,False,0.0160110041265474,41-60%,High,1
7889,26,Female,104291,Unemployed,East,Checking,3,23110,371,1646,5813,Mobile,19,Yes,10443,51,15846,0.3975076567804714,674,Average,0.103611710172323,18-30,100K-150K,False,0.0160536564257897,0-20%,Low,1
7890,21,Male,117847,Professional,West,Checking,4,48431,342,7789,5756,Mobile,21,Yes,7717,4881,66908,0.1686154269047716,612,Average,0.2157590623146559,18-30,100K-150K,True,0.0070615927814829,21-40%,Very Low,1
7892,34,Male,76126,Unemployed,West,Checking,3,12600,338,1087,8396,Online,8,Yes,10975,2390,26612,0.7312408973404251,544,Average,0.0367168644325113,31-40,60K-80K,False,0.0268253968253968,0-20%,High,1
7894,65,Male,116134,Self-Employed,West,Savings,4,48372,446,7514,1050,Online,4,Yes,18147,4293,60587,0.5919525457288475,336,Poor,0.8322684085611138,61-70,100K-150K,True,0.0092202100388654,81-100%,Medium,1
7896,57,Female,121110,Unemployed,North,Savings,3,20994,152,5301,7261,Branch,16,Yes,10499,3322,56801,0.4766743566704705,567,Poor,0.0545529889455369,51-60,100K-150K,True,0.0072401638563399,0-20%,Medium,1
7897,28,Male,130265,Self-Employed,Central,Checking,4,13236,38,6034,8162,Mobile,18,Yes,7788,1775,63213,0.9625397479054904,601,Average,0.0512926825480681,18-30,100K-150K,True,0.0028709579933514,0-20%,Very High,1
7898,38,Male,38639,Retired,South,Savings,3,13839,64,474,522,Mobile,6,Yes,15561,3745,13013,0.4506116366761852,551,Good,0.6110953046529426,31-40,20K-40K,False,0.0046246116048847,61-80%,Medium,1
7901,46,Male,94628,Student,Central,Savings,3,32307,199,6750,7941,Mobile,12,Yes,12563,1944,64993,0.3661659803225749,406,Good,0.869649578226394,41-50,80K-100K,True,0.0061596558021481,81-100%,Low,1
7903,27,Female,62710,Unemployed,East,Savings,3,45595,131,5343,8213,Mobile,5,Yes,15619,4016,73279,0.9263884510583588,424,Poor,0.3624360792168732,18-30,60K-80K,True,0.0028731220528566,21-40%,Very High,1
7906,35,Female,23159,Professional,West,Checking,4,21257,227,5650,7306,Branch,13,Yes,12314,1794,11950,0.8210788805044018,331,Average,0.1037947544920191,31-40,20K-40K,False,0.0106788352072258,0-20%,Very High,1
7907,59,Male,91192,Retired,West,Checking,3,42349,56,5251,4554,Branch,22,Yes,13864,3869,37212,0.12101641066411,595,Good,0.973689042182529,51-60,80K-100K,False,0.0013223452737963,81-100%,Very Low,1
7908,65,Female,86988,Unemployed,North,Savings,3,40215,48,2133,1332,Online,13,Yes,2668,461,61224,0.9047601503857124,817,Poor,0.2864287428947685,61-70,80K-100K,True,0.0011935844834017,21-40%,Very High,1
7911,62,Female,29862,Professional,North,Checking,4,9174,42,3963,6386,Mobile,6,No,16913,3369,97180,0.5076414860667723,351,Poor,0.864669210090979,61-70,20K-40K,True,0.0045781556572923,81-100%,Medium,1
7913,34,Female,109017,Professional,East,Savings,3,10989,153,9408,8351,Branch,20,Yes,16847,3488,16389,0.7458794094812382,334,Average,0.4437994360268268,31-40,100K-150K,False,0.0139230139230139,41-60%,High,1
7915,31,Male,91632,Professional,South,Savings,4,5321,426,3512,5093,Online,7,Yes,16432,1940,11194,0.7334019366057816,598,Average,0.5306939961534575,31-40,80K-100K,False,0.080060139071603,41-60%,High,1
7917,46,Female,97391,Unemployed,East,Savings,3,1028,353,403,6512,Branch,12,No,180,4771,78348,0.1196903419937963,635,Good,0.2050322913217731,41-50,80K-100K,True,0.3433852140077821,21-40%,Very Low,1
7918,48,Female,82886,Self-Employed,South,Checking,4,13891,409,2124,9179,Online,10,No,1546,3187,23099,0.230668110156024,446,Good,0.9105799884969836,41-50,80K-100K,False,0.0294435245842631,81-100%,Low,1
7919,21,Female,128798,Self-Employed,East,Savings,4,10172,302,549,5992,Mobile,3,No,9563,1135,88084,0.1237324007238365,417,Poor,0.7759908720235534,18-30,100K-150K,True,0.0296893432953204,61-80%,Very Low,1
7924,61,Female,124894,Professional,North,Savings,3,43618,224,2678,5772,Online,1,No,9953,1949,58345,0.215712540767413,405,Poor,0.8898384005798766,61-70,100K-150K,True,0.0051354945206107,81-100%,Low,1
7925,26,Female,135074,Retired,East,Checking,3,49741,118,8182,6416,Online,12,Yes,7149,2999,96879,0.1508193635793676,682,Poor,0.3273469723176241,18-30,100K-150K,True,0.0023722884541927,21-40%,Very Low,1
7926,30,Female,137118,Student,South,Savings,4,8521,82,2752,8453,Online,1,Yes,19476,4741,92871,0.1538601569824507,334,Average,0.018134385827991,18-30,100K-150K,True,0.0096232836521535,0-20%,Very Low,1
7927,32,Female,47924,Retired,South,Checking,3,22204,317,5077,5949,Online,13,Yes,8804,1019,35095,0.2673649041719449,693,Poor,0.8563684476285507,31-40,40K-60K,False,0.0142767068996577,81-100%,Low,1
7934,69,Male,80796,Self-Employed,North,Checking,3,10031,101,1013,7054,Mobile,18,No,19232,503,10627,0.0317917330317789,668,Poor,0.1684294634094076,61-70,80K-100K,False,0.0100687867610407,0-20%,Very Low,1
7939,63,Female,37111,Unemployed,South,Savings,3,32507,75,8060,1708,Branch,5,Yes,6477,787,27202,0.6909719883847211,788,Good,0.8278916491085054,61-70,20K-40K,False,0.0023071953733042,81-100%,High,1
7941,66,Male,130380,Self-Employed,South,Savings,4,6697,221,2122,8198,Mobile,18,No,19466,1979,73447,0.5234466792942678,414,Poor,0.9310408764663054,61-70,100K-150K,True,0.0329998506794086,81-100%,Medium,1
7945,19,Female,128871,Retired,West,Checking,4,7551,45,9154,3838,Mobile,21,Yes,6350,3178,57660,0.1703978851297701,411,Poor,0.1283397570183381,18-30,100K-150K,True,0.0059594755661501,0-20%,Very Low,1
7949,34,Female,35793,Retired,East,Checking,4,22546,427,9562,4404,Online,1,No,3562,283,59464,0.4462176015496797,796,Poor,0.4622611626409272,31-40,20K-40K,True,0.0189390579260179,41-60%,Medium,1
7950,61,Female,126854,Unemployed,South,Savings,3,27361,288,8974,9388,Branch,22,No,8030,215,4185,0.9835257851527732,430,Poor,0.605034973585618,61-70,100K-150K,False,0.0105259310697708,61-80%,Very High,1
7951,50,Female,68106,Unemployed,North,Checking,4,26422,406,1427,195,Online,12,Yes,12702,2989,37606,0.1000260995678786,696,Average,0.2830033449020115,41-50,60K-80K,False,0.0153659828930436,21-40%,Very Low,1
7953,66,Female,104764,Unemployed,North,Savings,4,23022,191,9149,4246,Mobile,20,No,2509,1258,87198,0.2750024869726198,560,Good,0.1201763876579414,61-70,100K-150K,True,0.0082964121275301,0-20%,Low,1
7957,43,Male,20360,Retired,West,Savings,3,2386,239,9480,8243,Online,25,No,2315,158,12920,0.3031212773240866,802,Average,0.1974910637624853,41-50,20K-40K,False,0.1001676445934618,0-20%,Low,1
7958,52,Male,22632,Retired,South,Checking,4,6240,118,7973,941,Branch,8,No,19741,1209,74384,0.0301543609304668,838,Poor,0.622477302586986,51-60,20K-40K,True,0.0189102564102564,61-80%,Very Low,1
7963,63,Male,38008,Self-Employed,North,Savings,3,15606,420,7399,3863,Branch,9,No,5475,3238,57684,0.3716301698776733,595,Poor,0.0981672852939706,61-70,20K-40K,True,0.0269127258746635,0-20%,Low,1
7964,63,Male,97656,Unemployed,South,Checking,4,6236,93,4354,8378,Online,12,Yes,2615,2654,95492,0.2317534833407705,597,Average,0.5502629649426838,61-70,80K-100K,True,0.014913406029506,41-60%,Low,1
7965,53,Female,50283,Unemployed,South,Checking,3,4859,14,5516,9363,Mobile,4,Yes,618,2592,31899,0.1027180423085506,606,Average,0.2575217277012791,51-60,40K-60K,False,0.0028812512862728,21-40%,Very Low,1
7966,33,Male,70908,Professional,South,Savings,4,23421,403,9903,1990,Mobile,3,No,17609,3656,10501,0.3013751752764584,345,Average,0.7452717599974454,31-40,60K-80K,False,0.0172067802399555,61-80%,Low,1
7967,41,Female,27818,Student,East,Checking,4,22681,387,8677,6044,Mobile,12,No,6151,2624,31731,0.8049025859927266,450,Good,0.1074214094593734,41-50,20K-40K,False,0.0170627397381067,0-20%,Very High,1
7968,18,Male,90655,Retired,South,Checking,4,19548,481,5739,4868,Mobile,18,No,11433,1303,42690,0.2349239023377494,416,Poor,0.7447075823494472,,80K-100K,False,0.0246060978105177,61-80%,Low,1
7978,23,Male,83479,Student,East,Checking,3,25288,424,9981,2646,Branch,26,No,5604,1739,45494,0.6842681067057376,683,Average,0.8346895345784099,18-30,80K-100K,False,0.0167668459348307,81-100%,High,1
7979,33,Male,36265,Retired,East,Checking,3,11473,266,9101,178,Mobile,7,Yes,10686,2401,72137,0.6387315621523553,640,Poor,0.4805243781164959,31-40,20K-40K,True,0.0231848688224527,41-60%,High,1
7980,37,Female,83518,Student,North,Savings,3,37190,454,1042,1555,Online,24,Yes,5163,385,80617,0.8969842748803915,370,Good,0.420448212982291,31-40,80K-100K,True,0.012207582683517,41-60%,Very High,1
7981,33,Female,24318,Student,Central,Savings,4,3209,369,4629,2569,Branch,18,Yes,15112,1233,79637,0.3340771573616418,553,Average,0.0201724286991379,31-40,20K-40K,True,0.114989093175444,0-20%,Low,1
7982,24,Male,140611,Student,North,Checking,4,42251,36,528,3764,Mobile,17,Yes,3336,3692,59181,0.3669875780367465,586,Good,0.9641103122700652,18-30,100K-150K,True,0.0008520508390333,81-100%,Low,1
7983,58,Female,55081,Unemployed,South,Checking,3,46182,313,2044,7540,Mobile,11,Yes,19670,3527,99670,0.0954509874952954,720,Good,0.9887306945718886,51-60,40K-60K,True,0.0067775323719197,81-100%,Very Low,1
7988,31,Female,63069,Self-Employed,Central,Checking,4,25756,303,7995,5308,Mobile,27,No,8907,4636,62547,0.8432829172556835,761,Poor,0.5389301096520072,31-40,60K-80K,True,0.0117642491070041,41-60%,Very High,1
7989,24,Male,133352,Unemployed,East,Checking,3,26746,475,4363,5072,Online,22,Yes,10399,837,73818,0.2203119767674385,444,Average,0.0542433788213984,18-30,100K-150K,True,0.017759664996635,0-20%,Low,1
7992,62,Male,131686,Unemployed,West,Savings,3,6896,8,4143,1763,Online,11,Yes,112,502,97981,0.9179966007594716,362,Good,0.2346941617040935,61-70,100K-150K,True,0.0011600928074245,21-40%,Very High,1
7993,37,Female,96377,Professional,East,Savings,3,32000,79,7779,2504,Mobile,25,Yes,12700,1569,67066,0.869989387807245,645,Good,0.6418663527653246,31-40,80K-100K,True,0.00246875,61-80%,Very High,1
7994,20,Male,111671,Unemployed,South,Savings,4,31261,178,6622,7557,Mobile,21,No,16709,2639,3119,0.1885642475947315,763,Good,0.4684280184973343,18-30,100K-150K,False,0.0056939957135088,41-60%,Very Low,1
7995,69,Female,32427,Professional,East,Savings,4,18519,109,668,2889,Branch,23,Yes,7898,754,28691,0.7874407282500685,465,Good,0.5116325951707728,61-70,20K-40K,False,0.0058858469679788,41-60%,High,1
7996,21,Male,60251,Student,Central,Checking,4,19094,152,8129,1308,Mobile,15,No,15220,3485,67429,0.9732696867825466,740,Good,0.0791852361364351,18-30,60K-80K,True,0.0079606159002828,0-20%,Very High,1
7997,43,Female,119667,Student,West,Checking,4,22170,126,6342,6920,Branch,28,No,5112,3049,83644,0.3052807490914498,400,Poor,0.0218868120639081,41-50,100K-150K,True,0.0056833558863328,0-20%,Low,1
7998,28,Female,122263,Self-Employed,West,Savings,3,24578,18,2310,7836,Mobile,23,No,10153,4868,20010,0.6682824273796822,509,Poor,0.3350677551494331,18-30,100K-150K,False,0.0007323622752054,21-40%,High,1
7999,19,Female,45165,Professional,South,Checking,4,4503,359,8125,8602,Mobile,7,No,12126,1846,10793,0.2054008275665348,610,Poor,0.046744475834507,18-30,40K-60K,False,0.0797246280257606,0-20%,Low,1
8002,47,Male,118844,Retired,East,Savings,4,49802,181,443,3785,Branch,17,Yes,19820,494,22327,0.6159860339196108,430,Good,0.2622239764266741,41-50,100K-150K,False,0.0036343921930846,21-40%,High,1
