CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio
8946,45,Female,96407,Unemployed,North,Checking,3,24287,307,5632,2475,Online,19,No,14948,214,59667,0.8525666369260069,483,Average,0.6636414405245902
8947,51,Female,99072,Self-Employed,West,Checking,3,40383,436,5156,9776,Mobile,10,Yes,5330,3242,87608,0.9137473688611241,462,Poor,0.6107449258383211
8948,32,Female,108633,Student,East,Savings,1,17545,225,8946,9860,Online,24,No,17245,4946,41535,0.2068565095378787,644,Average,0.732930561297184
8949,49,Male,84766,Retired,South,Savings,1,18441,238,1575,5413,Mobile,10,No,16330,4256,96883,0.7420860114766614,453,Average,0.42283126329333554
8950,43,Female,85711,Unemployed,North,Savings,3,32858,28,6118,7660,Online,20,Yes,18287,3490,85056,0.5446935222766002,802,Good,0.7554566345264582
8951,65,Male,135253,Student,East,Checking,1,18837,255,7287,9776,Online,14,No,8143,2631,36366,0.29513049114407996,537,Poor,0.4092441859430035
8952,48,Male,23217,Unemployed,East,Savings,4,5826,332,2015,1405,Online,4,No,3570,4289,86703,0.19130203813810842,326,Good,0.1485635032096404
8953,36,Female,100642,Professional,North,Savings,1,47100,102,8294,7952,Mobile,14,Yes,9968,1503,64416,0.24063463880231784,381,Good,0.11384322378691114
8954,26,Male,50359,Retired,Central,Checking,3,20168,218,512,492,Online,6,No,16217,1346,94511,0.4040746516536644,745,Average,0.9614421244572162
8955,46,Male,132000,Unemployed,Central,Checking,2,37135,299,4215,7246,Mobile,15,Yes,8878,3881,52801,0.4843730819206612,325,Poor,0.050293216818437014
8956,68,Female,73509,Self-Employed,West,Savings,3,21651,315,4191,9628,Branch,24,Yes,19873,4621,80011,0.3166239536549399,617,Poor,0.6787890259537858
8957,56,Male,81970,Professional,East,Checking,3,12427,229,4640,4380,Mobile,9,Yes,2355,834,52092,0.3767230216691313,434,Average,0.9625290550133819
8958,21,Male,42357,Professional,South,Checking,2,40734,376,1469,218,Branch,1,No,8024,274,22520,0.9118953198077878,316,Good,0.4251607352374045
8959,20,Female,62354,Self-Employed,South,Checking,4,5294,482,6920,6572,Mobile,18,Yes,5350,2980,20735,0.19085543439181318,821,Good,0.7241362979688697
8960,46,Male,58570,Professional,East,Savings,1,19481,187,3511,7089,Branch,15,No,17523,1288,54167,0.04405378003325311,565,Average,0.46686742108624213
8961,69,Male,27034,Retired,Central,Checking,4,33241,202,5270,5121,Online,15,No,7741,791,47678,0.7427418123365925,758,Poor,0.9339291975115745
8962,28,Female,36263,Unemployed,East,Checking,2,10657,451,8644,3474,Branch,26,No,15871,638,70927,0.3365465065340493,763,Poor,0.42033531609352914
8963,50,Male,62180,Professional,West,Checking,4,24881,337,8769,9171,Branch,6,Yes,17854,3908,47924,0.25611684735366835,796,Average,0.15767321353011376
8964,55,Female,70099,Retired,East,Checking,2,36095,112,2391,8375,Online,15,No,15156,4080,43937,0.9474202203650889,625,Good,0.3585370162424645
8965,28,Male,94312,Self-Employed,North,Checking,3,5041,407,5776,9298,Branch,27,Yes,14867,3538,11840,0.368564811119392,785,Average,0.9210420254596207
8966,44,Male,129358,Unemployed,Central,Checking,4,3618,318,4922,537,Mobile,7,No,14206,2867,6159,0.41932279997596034,775,Poor,0.5890993516139781
8967,50,Female,95348,Self-Employed,North,Checking,1,16532,414,7682,762,Mobile,14,Yes,518,624,32812,0.608789375708663,592,Poor,0.27375526321875643
8968,38,Female,105275,Unemployed,North,Checking,1,13441,213,7290,5682,Branch,27,Yes,17654,3229,57998,0.3939774492322925,406,Poor,0.46205403762728825
8969,56,Male,46925,Professional,East,Checking,2,17093,361,2200,5531,Branch,10,No,4707,3722,33516,0.8260752711879528,421,Poor,0.555685925613693
8970,48,Female,139939,Professional,East,Savings,3,35522,95,5261,7810,Mobile,21,No,9708,2888,69749,0.4479359426027919,708,Average,0.03515202072223178
8971,55,Male,39575,Unemployed,South,Checking,4,8659,348,5048,5180,Mobile,12,No,16367,4534,67752,0.38543549528317866,525,Good,0.7466434226754658
8972,63,Female,42231,Retired,North,Checking,4,49722,179,1450,4385,Branch,5,Yes,13956,3009,76554,0.5723228502677159,324,Average,0.11256294843522519
8973,19,Male,96935,Retired,East,Checking,2,9128,146,472,5846,Online,22,No,10034,757,55224,0.9288735783857713,812,Average,0.9416193364915113
8974,44,Male,67731,Retired,South,Checking,4,40857,135,6798,1078,Online,6,Yes,14592,954,66235,0.5343904129388014,354,Good,0.5489636503341654
8975,53,Male,43100,Student,North,Checking,1,23143,457,1589,8863,Mobile,4,No,6128,1199,74056,0.3101396471583844,734,Poor,0.0465083474795418
8976,28,Male,30768,Retired,South,Checking,1,18081,131,5097,8712,Online,14,No,17222,4035,84833,0.34157363653528894,730,Good,0.5906841963537328
8977,64,Male,149057,Professional,Central,Savings,4,21341,253,2967,2949,Branch,10,Yes,285,4931,97208,0.19748004627152183,334,Poor,0.3131360344362103
8978,35,Female,118835,Student,West,Checking,4,14729,402,3665,7524,Mobile,7,No,15562,3178,18631,0.6273048814805005,720,Poor,0.9272928816757832
8979,18,Female,135919,Retired,North,Checking,3,25293,268,9765,5516,Online,28,Yes,19782,4343,89858,0.02908146339735085,793,Average,0.40853573531588916
8980,52,Male,79337,Professional,East,Savings,3,13559,495,9939,1858,Online,9,No,14768,1804,53318,0.687207945902361,566,Good,0.3739975682214455
8981,52,Male,136385,Student,Central,Savings,4,44450,221,1122,9743,Online,16,Yes,5282,4695,6200,0.8971458435560927,781,Average,0.9049606203922225
8982,48,Female,138058,Professional,South,Savings,4,42472,19,5323,9094,Mobile,14,No,7477,570,32894,0.651451360734423,649,Good,0.4678099728164009
8983,45,Female,70697,Unemployed,West,Checking,2,40323,177,9383,2808,Branch,2,Yes,18293,4611,38892,0.8420554794252718,684,Good,0.7719606144186001
8984,56,Female,31357,Professional,North,Checking,3,2038,233,5744,9515,Branch,24,No,11245,2674,72909,0.08502804035976053,613,Average,0.56534331672383
8985,18,Female,86973,Student,West,Checking,4,32405,177,2479,3509,Mobile,10,Yes,8657,2062,43738,0.7345115912295382,648,Good,0.5796510161600514
8986,42,Female,44946,Retired,Central,Checking,2,9735,263,7566,6522,Online,10,No,4531,3113,71368,0.7581681559526098,542,Good,0.015990565864648643
8987,60,Male,106424,Student,West,Checking,3,45736,369,7123,2624,Branch,6,Yes,5634,342,91036,0.34102253775051283,449,Good,0.25125098876171936
8988,55,Male,91038,Retired,North,Checking,2,49367,399,5863,8755,Online,3,No,342,4353,31203,0.7023280074219925,827,Good,0.45350177568380534
8989,37,Female,125912,Retired,Central,Savings,4,31280,13,5311,7701,Branch,2,Yes,8005,4268,11807,0.4332738266502897,679,Good,0.2628946952846042
8990,20,Female,75149,Self-Employed,South,Checking,1,49732,264,589,8796,Branch,26,No,13824,1623,9450,0.7196680477604783,641,Average,0.5157433559360448
8991,68,Female,25566,Unemployed,North,Checking,1,27877,117,2691,633,Branch,10,Yes,2708,1516,6786,0.6973360462026792,607,Good,0.9187209176675795
8992,19,Female,142474,Self-Employed,West,Savings,1,7282,211,4080,9445,Online,6,Yes,2748,2529,77589,0.3016480997625789,655,Good,0.6824802347017151
8993,35,Female,61576,Student,North,Checking,1,9901,479,135,6029,Online,22,Yes,1544,1074,40957,0.028119712531205376,344,Average,0.9550974155501241
8994,61,Female,73318,Self-Employed,Central,Savings,4,18697,483,1405,7681,Online,21,No,6931,4060,55588,0.779069560174075,752,Average,0.5742497957192354
8995,27,Female,89550,Retired,West,Savings,1,38169,182,7472,8266,Online,20,No,13533,3890,12627,0.2935985078220119,775,Average,0.45561257625429785
8996,22,Female,147059,Student,South,Savings,1,46227,340,7929,4426,Online,25,No,5081,187,5564,0.5751994467231455,575,Good,0.7213418690619197
8997,26,Female,71408,Self-Employed,East,Savings,4,41113,228,2798,694,Mobile,2,No,2773,3127,44250,0.6251239851446385,390,Average,0.9271839642593075
8998,19,Male,73506,Professional,South,Checking,3,46662,486,2940,2231,Branch,4,No,5918,1562,11543,0.8850337303772021,782,Good,0.11121341975337062
8999,51,Female,137998,Unemployed,North,Checking,3,24380,138,7090,7163,Branch,1,Yes,8906,926,50036,0.028731543975692775,468,Poor,0.9095971245432055
9000,55,Female,99149,Professional,East,Checking,3,10964,432,8464,2025,Mobile,12,No,16626,3273,82629,0.5329221822909853,630,Good,0.30236137829327936
9001,48,Male,60167,Student,Central,Checking,2,27015,9,9991,7312,Branch,10,Yes,7451,2039,7924,0.6341411716617055,844,Average,0.9613807995797401
9002,27,Male,53699,Self-Employed,West,Checking,3,24117,189,3589,6880,Mobile,28,No,17074,2874,39958,0.610931583421225,728,Average,0.8589712821638085
9003,67,Male,137017,Retired,West,Checking,4,20699,476,6531,5877,Mobile,4,No,18079,2624,49082,0.7587185939021832,681,Average,0.5956784976510905
9004,29,Female,69545,Self-Employed,Central,Savings,3,25984,309,3273,5875,Mobile,12,No,10153,3605,66560,0.06137953333492896,542,Average,0.026948026691580806
9005,53,Female,120769,Student,North,Savings,2,16579,87,764,4811,Branch,24,No,17152,419,38427,0.22933860922220306,690,Poor,0.35061667743497316
9006,38,Female,72429,Student,South,Savings,2,5814,226,2598,2187,Mobile,10,Yes,6945,1731,45133,0.6405529261411296,303,Poor,0.36352745008758813
9007,66,Female,133927,Student,East,Savings,1,33179,208,220,1739,Branch,19,Yes,14150,2844,96457,0.33766693758405864,619,Average,0.22811264582811897
9008,64,Male,107350,Student,Central,Savings,4,31903,73,1180,3531,Online,3,No,1884,3321,69902,0.25963528685814086,531,Average,0.7318388406502175
9009,23,Female,43386,Self-Employed,North,Checking,3,22106,416,2386,809,Online,28,Yes,6980,3766,11736,0.37697492403278376,670,Average,0.9370872933978687
9010,65,Female,79273,Professional,North,Checking,3,6243,380,1536,7236,Mobile,22,No,17377,1589,18835,0.8661754989608816,338,Poor,0.5090249655990059
9011,66,Male,132312,Retired,East,Savings,4,36221,171,8312,6483,Mobile,14,No,14545,2972,22830,0.21253533837157113,580,Poor,0.9473307894332516
9012,20,Female,61585,Retired,Central,Savings,4,27158,422,9144,3568,Online,15,Yes,13195,4153,1084,0.8002340034423735,502,Good,0.5245233438338565
9013,27,Female,124292,Unemployed,South,Checking,4,26797,450,3704,2087,Online,2,Yes,16775,3123,80145,0.3604826121988465,450,Average,0.5525132101640795
9014,22,Female,27509,Student,South,Checking,4,17946,16,7210,5699,Online,16,Yes,14120,2895,91741,0.6693965667288452,840,Good,0.12971670561725268
9015,63,Female,107852,Student,Central,Checking,4,45737,475,7565,9962,Mobile,4,Yes,11767,1208,39850,0.14447465563720518,580,Average,0.4984564880649942
9016,43,Male,131153,Student,West,Checking,4,15917,201,6254,4714,Online,27,No,9285,1571,93582,0.16713909772850555,434,Good,0.8856551135404577
9017,38,Male,96607,Professional,South,Checking,4,9054,58,3741,5171,Mobile,29,Yes,2602,3239,30694,0.13185514821420086,366,Poor,0.624944386428532
9018,62,Male,113278,Student,West,Savings,2,30770,364,6597,5844,Mobile,5,No,16282,4920,51766,0.8434473512075076,396,Poor,0.6507498835468253
9019,43,Male,132385,Unemployed,Central,Savings,1,43715,489,3923,4782,Mobile,24,Yes,7743,3221,19979,0.7002683469035778,380,Poor,0.2561318315952408
9020,55,Female,98764,Unemployed,North,Savings,3,12029,340,2044,9877,Branch,14,Yes,16778,1330,63416,0.8809344701908141,488,Average,0.31677264818678164
9021,61,Female,97150,Professional,Central,Checking,2,8500,333,1317,3034,Mobile,4,Yes,4537,3361,10580,0.6249051831635521,846,Average,0.08467827908164527
9022,43,Female,95837,Student,North,Savings,2,42704,229,7119,2748,Online,27,No,2572,2673,77853,0.6426783432170887,551,Poor,0.8936479144512552
9023,25,Male,144045,Self-Employed,Central,Savings,3,49558,169,1109,3366,Online,14,No,9758,1555,92667,0.5275550754416989,800,Poor,0.8194344798914773
9024,22,Male,83305,Self-Employed,West,Savings,2,31651,421,6545,7747,Mobile,5,Yes,4939,1643,22588,0.058711304454305724,741,Poor,0.9795142003091131
9025,32,Male,121085,Retired,West,Checking,4,42329,181,5241,4225,Branch,13,Yes,2584,4594,30355,0.03530373608833692,499,Poor,0.639980785777114
9026,33,Female,62851,Professional,Central,Checking,2,15229,5,8115,9281,Branch,20,Yes,12105,3723,43816,0.49340662433398474,348,Good,0.8684052549165545
9027,18,Female,96910,Self-Employed,North,Checking,3,39654,179,2794,5286,Mobile,28,Yes,17954,2799,98322,0.49642009633716,320,Average,0.42973082645545513
9028,33,Male,54407,Retired,Central,Checking,1,42425,169,6229,9615,Branch,19,No,12929,2265,90012,0.223843400112143,831,Poor,0.2752326982783896
9029,54,Male,66606,Unemployed,North,Savings,3,32993,141,8308,1691,Mobile,6,No,14746,627,40322,0.5882344043984378,472,Good,0.017679673860420242
9030,20,Female,127277,Retired,West,Savings,1,29069,278,3942,178,Online,9,Yes,9528,1980,80561,0.8996931711221603,422,Poor,0.1565308077245694
9031,69,Female,99518,Student,East,Checking,4,30584,362,2543,5151,Branch,22,No,14091,670,79677,0.7828072655055307,543,Poor,0.5226580252403852
9032,64,Female,116794,Student,South,Checking,2,34240,345,3247,3956,Mobile,23,No,2951,101,61591,0.5666165201114696,729,Average,0.9290566852337234
9033,48,Male,65652,Unemployed,West,Checking,3,10488,176,8494,6258,Branch,29,No,8688,4782,88490,0.2624644519747381,313,Good,0.16716457727747713
9034,30,Male,30248,Professional,Central,Savings,3,24516,466,8524,1816,Branch,8,No,5649,102,47899,0.23909102710912944,625,Average,0.0038764263421672274
9035,33,Male,30515,Student,Central,Checking,1,46228,235,9078,7318,Branch,1,Yes,3546,4353,22804,0.8318100338466137,677,Poor,0.8278228390218243
9036,60,Male,120578,Student,North,Savings,2,17619,235,1872,3292,Online,7,No,7876,268,26586,0.368030908627449,665,Good,0.8758582463461193
9037,38,Female,112345,Retired,South,Checking,3,6165,119,195,2953,Online,24,No,19133,1544,59012,0.6139334092172365,777,Good,0.0879016884092465
9038,19,Female,30830,Retired,West,Checking,3,2678,202,8565,5198,Branch,29,No,7780,2985,50905,0.8855192919507214,734,Average,0.8084589161176496
9039,44,Female,80631,Retired,South,Checking,2,21712,323,8039,3040,Online,29,No,3871,2898,30395,0.3683009821331752,845,Good,0.7058541172393343
9040,55,Male,120784,Self-Employed,South,Savings,4,23944,7,4089,959,Online,29,No,5733,3125,68468,0.7030913897645402,534,Poor,0.433651893485665
9041,43,Female,145496,Unemployed,West,Checking,1,7064,116,9691,9601,Branch,12,Yes,8583,2783,79861,0.8016143672007825,302,Average,0.7538492960987553
9042,55,Female,26799,Professional,North,Savings,3,17649,150,7977,3226,Branch,7,Yes,5697,3116,44392,0.14918365255379684,520,Average,0.09850929824767096
9043,63,Female,94083,Retired,North,Savings,2,7333,425,2043,4844,Branch,17,Yes,8883,2498,13239,0.07765091906475119,320,Good,0.9096792154157207
9044,42,Female,117098,Professional,North,Checking,4,3404,280,2192,3167,Mobile,18,No,9074,336,7293,0.8247192568024888,814,Good,0.45085518264752433
9045,28,Female,34328,Retired,East,Savings,3,42098,353,5598,7027,Online,16,Yes,9758,1552,64988,0.9020076773088067,464,Poor,0.006426560452667651
9046,25,Male,32679,Student,South,Checking,4,30218,40,1984,4409,Mobile,4,Yes,16743,788,12837,0.40322267670976775,316,Average,0.9599362976171978
9047,25,Female,41058,Professional,East,Checking,3,47584,212,5101,6305,Mobile,5,Yes,13299,2759,87729,0.4874318939041248,565,Good,0.4380217489160987
9048,50,Female,146226,Self-Employed,North,Checking,3,31177,8,4625,4494,Mobile,9,Yes,15070,391,79867,0.736125209715274,413,Good,0.3918419786460986
9049,24,Male,117773,Retired,West,Checking,4,16711,124,8967,4845,Online,9,Yes,1091,3185,45005,0.1934483836709271,825,Average,0.5524130275844211
9050,55,Male,66696,Unemployed,South,Savings,1,10557,113,1733,6570,Branch,27,No,17529,2059,80772,0.014475956869712148,828,Average,0.9962779158906994
9051,38,Female,105442,Student,West,Savings,4,17003,82,9622,6574,Online,12,No,11197,292,35022,0.8536306791318342,649,Average,0.08368861171733022
9052,25,Female,128963,Retired,Central,Checking,2,48988,21,1366,1429,Branch,2,No,4710,3723,85997,0.6562159174862884,471,Average,0.7995589791103239
9053,68,Female,58872,Professional,South,Checking,3,33577,231,236,7308,Mobile,23,No,12228,2901,95701,0.6811044661763205,568,Good,0.33107920342785346
9054,38,Female,74971,Retired,West,Savings,4,19336,189,5277,4255,Mobile,3,Yes,18500,1761,59747,0.578246254603597,817,Average,0.1713408976621844
9055,37,Male,102083,Student,North,Savings,4,42032,231,9223,1801,Mobile,8,Yes,16293,4009,41378,0.5609780275176602,837,Average,0.7832481392177553
9056,25,Female,43306,Unemployed,East,Savings,3,41741,53,2041,4387,Mobile,9,Yes,16156,2722,23284,0.974517021717939,676,Poor,0.9957304893171581
9057,63,Male,48210,Unemployed,West,Savings,3,1683,113,7024,2499,Mobile,11,Yes,4719,2680,88713,0.6300645027221446,544,Good,0.7920933523306263
9058,48,Female,65693,Unemployed,Central,Checking,4,45340,484,8460,4807,Branch,13,No,18143,4896,16145,0.13968257469391798,529,Average,0.6737921429636013
9059,67,Female,48239,Student,North,Savings,1,1975,185,8753,8213,Mobile,20,No,10184,2739,57709,0.2675297327474704,822,Good,0.8046861214410138
9060,46,Female,113366,Retired,Central,Savings,3,12411,376,4605,6813,Mobile,18,No,107,4035,38878,0.27733304380898427,572,Average,0.17610909291461352
9061,65,Male,88917,Student,East,Checking,4,49446,14,8155,1568,Branch,14,No,14735,233,29615,0.2090086728839351,841,Poor,0.5269536340333154
9062,26,Female,120368,Student,Central,Checking,2,24730,417,7651,2228,Online,26,No,19433,3259,76252,0.8641253563426188,760,Average,0.3046389724485945
9063,32,Female,124893,Retired,West,Savings,1,25433,380,8847,5937,Mobile,25,No,17441,3131,92546,0.5208004556688848,382,Average,0.6600187851192526
9064,47,Male,114377,Self-Employed,West,Checking,2,32373,127,6716,6715,Branch,11,Yes,18827,1772,9913,0.47831418378863044,586,Poor,0.13458838210593094
9065,43,Female,27447,Unemployed,North,Savings,3,30986,80,8889,7006,Mobile,2,Yes,18402,4989,64584,0.9869708569495614,498,Poor,0.7590385060344319
9066,27,Male,105904,Professional,East,Checking,3,29269,127,6832,528,Branch,15,Yes,2965,1952,30653,0.040465016465258574,536,Average,0.4880561305533494
9067,46,Female,40271,Professional,East,Savings,1,12424,141,1365,8661,Online,2,Yes,19979,2202,62957,0.44993163039212825,367,Average,0.6104189957855672
9068,33,Male,85875,Retired,South,Checking,3,33828,94,4104,460,Mobile,29,Yes,2469,4678,34641,0.2142030442135605,371,Good,0.5104296882325428
9069,53,Male,139509,Professional,South,Savings,2,48964,153,9117,3251,Mobile,13,No,15582,1890,59214,0.4273290471193014,823,Average,0.1784585917486089
9070,37,Male,138469,Self-Employed,West,Checking,4,39983,5,9990,1653,Online,25,Yes,17525,3213,31096,0.16193899671916034,699,Poor,0.6511926380440286
9071,62,Female,105510,Student,Central,Savings,4,35228,424,1631,8010,Online,22,No,13356,1844,71854,0.1439154032034169,615,Average,0.6418163068814314
9072,54,Male,112045,Unemployed,Central,Checking,2,29786,215,3860,6421,Online,11,No,6825,4054,35803,0.26726221175934495,551,Poor,0.8554133805319183
9073,39,Male,123434,Professional,North,Checking,2,6325,10,5918,4849,Branch,21,No,4229,1499,45801,0.1249716357690509,473,Good,0.35901225039592455
